NumeroPaquete,Origen,Destino,Longitud,CodigoFuncion,Objeto,NumeroPuntos,Valor,NumeroObjetos
1,4,3,10,Unsolicited Response,
2,3,4,8,Confirm,
3,3,4,18,Write,Time and Date (Obj:50, Var:01),ffffffffffffff00,numeroObjetos=1,
4,4,3,10,Response,
5,3,4,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
6,4,3,10,Response,
7,4,3,10,Unsolicited Response,
8,4,3,10,Unsolicited Response,
9,3,4,8,Confirm,
10,3,4,18,Write,Time and Date (Obj:50, Var:01),ffffffffffffff00,numeroObjetos=1,
11,4,3,10,Response,
12,3,4,17,Enable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
13,4,3,10,Response,
14,4,3,76,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-3067125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:5,0 00,1 00,1 00,1 -133,0 -133,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,0000,0000,0000,numeroObjetos=3,
15,3,4,8,Confirm,
16,4,3,71,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-4371125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:4,0 00,0 233,1 233,1 233,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,-58000,0000,0000,numeroObjetos=3,
17,3,4,8,Confirm,
18,4,3,76,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-1278125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:5,1 00,0 00,0 00,0 -633,1 -633,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,-58000,-54000,-58000,numeroObjetos=3,
19,3,4,8,Confirm,
20,4,3,71,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-7582125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:4,1 00,1 -923,0 -923,0 -923,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,0000,-54000,-56000,numeroObjetos=3,
21,3,4,8,Confirm,
22,4,3,76,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,2690125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:5,0 00,1 00,1 00,1 -833,0 -833,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,0000,0000,0000,numeroObjetos=3,
23,3,4,8,Confirm,
24,4,3,50,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-5793125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:5,0 00,0 143,1 143,1 143,1 17,numeroObjetos=2,
25,3,4,8,Confirm,
26,4,3,76,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-56100125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:5,0 00,0 00,0 433,1 433,1 433,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,-58000,-57000,-57000,numeroObjetos=3,
27,3,4,8,Confirm,
28,4,3,66,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,-75107125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:3,1 00,0 00,0 00,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,0000,-54000,-56000,numeroObjetos=3,
29,3,4,8,Confirm,
30,4,3,76,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,94110125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:5,0 00,1 00,1 00,1 133,0 133,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,0000,0000,0000,numeroObjetos=3,
31,3,4,8,Confirm,
32,4,3,56,Unsolicited Response,Time and Date CTO (Obj:51, Var:01),numeroPuntos:1,107113125-121-10,Binary Input Change With Relative Time (Obj:02, Var:03),numeroPuntos:1,0 00,32-Bit Analog Change Event w/o Time (Obj:32, Var:01),numeroPuntos:3,-53000,-54000,-57000,numeroObjetos=3,
33,3,4,8,Confirm,
34,3,4,8,Cold Restart,
35,4,3,16,Response,Time Delay - Fine (Obj:52, Var:02),numeroPuntos:1,-12019,numeroObjetos=1,
36,3,4,8,Cold Restart,
37,4,6,10,Unsolicited Response,
38,4,6,10,Unsolicited Response,
39,4,3,16,Response,Time Delay - Fine (Obj:52, Var:02),numeroPuntos:1,-12019,numeroObjetos=1,
40,3,4,11,Read,Binary Input Change Default Variation (Obj:02, Var:Default),No implementado,numeroObjetos=1,
41,4,3,10,Response,
42,4,6,10,Unsolicited Response,
43,3,4,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
44,4,3,10,Response,
45,3,4,14,Write,Internal Indications (Obj:80, Var:01),No implementado,numeroObjetos=1,
46,4,3,10,Response,
47,3,4,20,Read,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,Class 0 Data (Obj:60, Var:01),Null,numeroObjetos=4,
48,4,3,78,Response,Single-Bit Binary Input (Obj:01, Var:01),No implementado,Binary Output Status (Obj:10, Var:02),No implementado,Single-Bit Binary Input (Obj:01, Var:01),No implementado,Internal Indications of Response,No implementado,,No implementado,Internal Indications of Response,No implementado,,No implementado,,No implementado,Internal Indications of Response,No implementado,,No implementado,,No implementado,Internal Indications of Response,No implementado,numeroObjetos=12,
49,4,6,10,Unsolicited Response,
50,4,6,10,Unsolicited Response,
51,4,6,10,Unsolicited Response,
52,4,6,10,Unsolicited Response,
53,4,6,10,Unsolicited Response,
54,4,6,10,Unsolicited Response,
55,4,6,10,Unsolicited Response,
56,4,6,10,Unsolicited Response,
57,3,4,17,Enable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
58,4,3,10,Response,
59,4,6,10,Unsolicited Response,
60,3,4,17,Enable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
61,4,3,10,Response,
62,4,6,10,Unsolicited Response,
63,4,3,10,Unsolicited Response,
64,3,4,8,Confirm,
65,3,4,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
66,4,3,10,Response,
67,3,4,18,Write,Time and Date (Obj:50, Var:01),ffffffffffffff00,numeroObjetos=1,
68,4,3,10,Response,
69,3,4,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
70,4,3,10,Response,
71,3,4,18,Write,Time and Date (Obj:50, Var:01),ffffffffffffff00,numeroObjetos=1,
72,4,3,10,Response,
73,3,4,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
74,4,3,10,Response,
75,3,4,14,Write,Internal Indications (Obj:80, Var:01),No implementado,numeroObjetos=1,
76,4,3,10,Response,
77,3,4,20,Read,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,Class 0 Data (Obj:60, Var:01),Null,numeroObjetos=4,
78,4,3,78,Response,Single-Bit Binary Input (Obj:01, Var:01),No implementado,Binary Output Status (Obj:10, Var:02),No implementado,,No implementado,Internal Indications of Response,No implementado,32-Bit Frozen Binary Counter Without Flag (Obj:21, Var:05),No implementado,32-Bit Analog Input Without Flag (Obj:30, Var:03),No implementado,,No implementado,Internal Indications of Response,No implementado,,No implementado,,No implementado,Internal Indications of Response,No implementado,numeroObjetos=11,
79,3,4,8,Warm Restart,
80,4,3,16,Response,Time Delay - Fine (Obj:52, Var:02),numeroPuntos:1,-487,numeroObjetos=1,
81,3,4,8,Warm Restart,
82,4,3,16,Response,Time Delay - Fine (Obj:52, Var:02),numeroPuntos:1,-487,numeroObjetos=1,
83,4,3,10,Unsolicited Response,
84,3,65535,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
85,3,65535,17,Disable Spontaneus Messages,Class 1 Data (Obj:60, Var:02),Null,Class 2 Data (Obj:60, Var:03),Null,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
86,4,3,10,Unsolicited Response,
87,3,4,17,Stop Application,Class 1 Data (Obj:60, Var:02),Null,,No implementado,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
88,4,3,10,Response,
89,3,4,17,Stop Application,Class 1 Data (Obj:60, Var:02),Null,,No implementado,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
90,4,3,10,Response,
91,6,3,10,Unsolicited Response,
92,3,65535,17,Stop Application,Class 1 Data (Obj:60, Var:02),Null,,No implementado,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
93,3,65535,17,Stop Application,Class 1 Data (Obj:60, Var:02),Null,,No implementado,Class 3 Data (Obj:60, Var:04),Null,numeroObjetos=3,
